SCRIP_CD,Scrip_Name,Status,GROUP,FACE_VALUE,ISIN_NUMBER,INDUSTRY,scrip_id,Segment,NSURL,Issuer_Name,Mktcap
543538,Goel Food Products Ltd,Active,M,10.00,INE0K6L01010,Hotels & Resorts,GOEL,Equity,https://www.bseindia.com/stock-share-price/goel-food-products-ltd/goel/543538/,Goel Food Products Limited,49.02
543539,Modis Navnirman Ltd,Active,M,10.00,INE0L0L01012,Residential- Commercial Projects,MODIS,Equity,https://www.bseindia.com/stock-share-price/modis-navnirman-ltd/modis/543539/,MODI’S NAVNIRMAN LIMITED,322.50
543540,Pearl Green Clubs and Resorts Ltd,Active,M,10.00,INE0GTX01019,Other Agricultural Products,PGCRL,Equity,https://www.bseindia.com/stock-share-price/pearl-green-clubs-and-resorts-ltd/pgcrl/543540/,Pearl Green Clubs and Resorts Limited,44.15
543541,Sailani Tours N Travels Ltd,Active,M,10.00,INE0KHQ01010,Tour- Travel Related Services,SAILANI,Equity,https://www.bseindia.com/stock-share-price/sailani-tours-n-travels-ltd/sailani/543541/,SAILANI TOURS N TRAVELS LIMITED,16.46
543542,Kesar India Ltd,Active,M,10.00,INE0L1C01019,Residential- Commercial Projects,KESAR,Equity,https://www.bseindia.com/stock-share-price/kesar-india-ltd/kesar/543542/,KESAR INDIA LIMITED,81.18
543543,B-Right Realestate Ltd,Active,M,10.00,INE0IZQ01016,Residential- Commercial Projects,BRRL,Equity,https://www.bseindia.com/stock-share-price/b-right-realestate-ltd/brrl/543543/,B-RIGHT REALESTATE LIMITED,216.96
543544,Jayant Infratech Ltd,Active,M,10.00,INE0KR801019,Civil Construction,JAYANT,Equity,https://www.bseindia.com/stock-share-price/jayant-infratech-ltd/jayant/543544/,JAYANT INFRATECH LIMITED,77.19
543545,Veerkrupa Jewellers Ltd,Active,M,10.00,INE0ID001016,Gems- Jewellery And Watches,VEERKRUPA,Equity,https://www.bseindia.com/stock-share-price/veerkrupa-jewellers-ltd/veerkrupa/543545/,Veerkrupa Jewellers Limited,64.79
543546,Healthy Life Agritec Ltd,Active,M,10.00,INE0L3501015,Dairy Products,HEALTHYLIFE,Equity,https://www.bseindia.com/stock-share-price/healthy-life-agritec-ltd/healthylife/543546/,HEALTHY LIFE AGRITEC LIMITED,13.49
543547,Ddev Plastiks Industries Ltd,Active,X,1.00,INE0HR601026,Specialty Chemicals,DDEVPLASTIK,Equity,https://www.bseindia.com/stock-share-price/ddev-plastiks-industries-ltd/ddevplastik/543547/,DDEV PLASTIKS INDUSTRIES LIMITED,957.66
543563,Motilal Oswal S&P BSE Healthcare ETF,Active,B,10.00,INF247L01BB1,,MOHEALTH,Equity,https://www.bseindia.com/stock-share-price/motilal-oswal-sp-bse-healthcare-etf/mohealth/543563/,Motilal Oswal Mutual Fund,
543568,ICICI Prudential Mutual Fund,Active,B,10.00,INF109KC17C7,,ICICIMOM30,Equity,https://www.bseindia.com/stock-share-price/icici-prudential-mutual-fund/icicimom30/543568/,ICICI Prudential Mutual Fund,
543569,HDFC NIFTY 100 ETF,Active,B,177.27,INF179KC1DB7,,HDFCNIF100,Equity,https://www.bseindia.com/stock-share-price/hdfc-nifty-100-etf/hdfcnif100/543569/,HDFC Mutual Fund,
543570,HDFC Mutual Fund,Active,B,418.18,INF179KC1DA9,,HDFCNEXT50,Equity,https://www.bseindia.com/stock-share-price/hdfc-mutual-fund/hdfcnext50/543570/,HDFC Mutual Fund,
543571,ICICI Prudential Nifty Infrastructure ETF,Active,B,10.00,INF109KC16E5,,ICICIINFRA,Equity,https://www.bseindia.com/stock-share-price/icici-prudential-nifty-infrastructure-etf/iciciinfra/543571/,ICICI Prudential Mutual Fund,
543573,Syrma SGS Technology Ltd,Active,B,10.00,INE0DYJ01015,Industrial Products,SYRMA,Equity,https://www.bseindia.com/stock-share-price/syrma-sgs-technology-ltd/syrma/543573/,Syrma SGS Technology Limited,5253.84
543574,Aditya Birla Sun Life Nifty 200 Quality 30 ETF,Active,B,1.00,INF209KB15K4,,NIFTYQLITY,Equity,https://www.bseindia.com/stock-share-price/aditya-birla-sun-life-nifty-200-quality-30-etf/niftyqlity/543574/,Aditya Birla Sun Life Mutual Fund,
543575,Aditya Birla Sun Life Nifty 200 Momentum 30 ETF,Active,B,1.00,INF209KB14K7,,MOMENTUM,Equity,https://www.bseindia.com/stock-share-price/aditya-birla-sun-life-nifty-200-momentum-30-etf/momentum/543575/,Aditya Birla Sun Life Mutual Fund,
543576,Motilal Oswal S&P BSE Enhanced Value ETF,Active,B,10.00,INF247L01BE5,,MOVALUE,Equity,https://www.bseindia.com/stock-share-price/motilal-oswal-sp-bse-enhanced-value-etf/movalue/543576/,Motilal Oswal Mutual Fund,
543577,Motilal Oswal S&P BSE Quality ETF,Active,B,10.00,INF247L01BH8,,MOQUALITY,Equity,https://www.bseindia.com/stock-share-price/motilal-oswal-sp-bse-quality-etf/moquality/543577/,Motilal Oswal Mutual Fund,
543578,Olatech Solutions Ltd,Active,M,10.00,INE0M3901015,Software Products,OLATECH,Equity,https://www.bseindia.com/stock-share-price/olatech-solutions-ltd/olatech/543578/,Olatech Solutions Limited,21.29
543579,Naturo Indiabull Ltd,Active,M,10.00,INE0JNB01012,Personal Care,NATURO,Equity,https://www.bseindia.com/stock-share-price/naturo-indiabull-ltd/naturo/543579/,NATURO INDIABULL LIMITED,12.31
543590,Rhetan TMT Ltd,Active,M,1.00,INE0KKN01029,Iron & Steel Products,RHETAN,Equity,https://www.bseindia.com/stock-share-price/rhetan-tmt-ltd/rhetan/543590/,Rhetan TMT Limited,936.33
543591,Dreamfolks Services Ltd,Active,B,2.00,INE0JS101016,Airport & Airport services,DREAMFOLKS,Equity,https://www.bseindia.com/stock-share-price/dreamfolks-services-ltd/dreamfolks/543591/,DREAMFOLKS SERVICES LIMITED,2238.91
543593,Dhampur Bio Organics Ltd,Active,B,10.00,INE0I3401014,Sugar,DBOL,Equity,https://www.bseindia.com/stock-share-price/dhampur-bio-organics-ltd/dbol/543593/,Dhampur Bio Organics Limited,1102.03
543594,Dipna Pharmachem Ltd,Active,M,10.00,INE0MC401013,Pharmaceuticals,DPL,Equity,https://www.bseindia.com/stock-share-price/dipna-pharmachem-ltd/dpl/543594/,DIPNA PHARMACHEM LIMITED,19.27
543595,EP Biocomposites Ltd,Active,M,10.00,INE0D2I01014,Waste Management,EPBIO,Equity,https://www.bseindia.com/stock-share-price/ep-biocomposites-ltd/epbio/543595/,EP BIOCOMPOSITES LIMITED,34.49
543596,Tamilnad Mercantile Bank Ltd,Active,B,10.00,INE668A01016,Private Sector Bank,TMB,Equity,https://www.bseindia.com/stock-share-price/tamilnad-mercantile-bank-ltd/tmb/543596/,Tamilnad Mercantile Bank Limited,6731.52
543597,Virtuoso Optoelectronics Ltd,Active,M,10.00,INE0I0T01010,Diversified consumer products,VOEPL,Equity,https://www.bseindia.com/stock-share-price/virtuoso-optoelectronics-ltd/voepl/543597/,Virtuoso Optoelectronics Limited,516.15
543598,Shantidoot Infra Services Ltd,Active,M,10.00,INE0LU301014,Residential- Commercial Projects,SISL,Equity,https://www.bseindia.com/stock-share-price/shantidoot-infra-services-ltd/sisl/543598/,SHANTIDOOT INFRA SERVICES LIMITED,15.26
543599,Ksolves India Ltd,Active,B,10.00,INE0D6I01015,Computers - Software & Consulting,KSOLVES,Equity,https://www.bseindia.com/stock-share-price/ksolves-india-ltd/ksolves/543599/,Ksolves India Limited,807.57
543600,Harsha Engineers International Ltd,Active,B,10.00,INE0JUS01029,Other Industrial Products,HARSHA,Equity,https://www.bseindia.com/stock-share-price/harsha-engineers-international-ltd/harsha/543600/,Harsha Engineers International Limited,3829.32
543605,HDFC NIFTY100 Quality 30 ETF,Active,B,38.59,INF179KC1DL6,,HDFCQUAL,Equity,https://www.bseindia.com/stock-share-price/hdfc-nifty100-quality-30-etf/hdfcqual/543605/,HDFC Mutual Fund,
543606,Containe Technologies Ltd,Active,M,10.00,INE0M8901010,Industrial Products,CONTAINE,Equity,https://www.bseindia.com/stock-share-price/containe-technologies-ltd/containe/543606/,CONTAINE TECHNOLOGIES LIMITED,44.33
543607,HDFC NIFTY Growth Sectors 15 ETF,Active,B,89.04,INF179KC1DJ0,,HDFCGROWTH,Equity,https://www.bseindia.com/stock-share-price/hdfc-nifty-growth-sectors-15-etf/hdfcgrowth/543607/,HDFC Mutual Fund,
543608,HDFC NIFTY50 Value 20 ETF,Active,B,86.07,INF179KC1DK8,,HDFCVALUE,Equity,https://www.bseindia.com/stock-share-price/hdfc-nifty50-value-20-etf/hdfcvalue/543608/,HDFC Mutual Fund,
